study_id,site_id,year,rye_planting_date,rye_sampling_date,N_rate_fall_kg_N_ha,N_rate_spring_kg_N_ha,cultivar,rep,shoot_biomass_mean_kg_ha,shoot_biomass_sd,shoot_N_mean,shoot_N_sd,N_content_units,shoot_CN_ratio_mean,shoot_CN_ratio_sd,seeding_rate,seeding_rate_units,cumulative_GDD,base_temp_C,growth_stage_at_termination,plant_population,plant_population_units,plant_population_date,tiller_density,tillers_units,month_sampled
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,2530,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),29,plants/m2,Zadoks 22 (early tillering),232,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,7970,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),26,plants/m2,Zadoks 22 (early tillering),496,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,6130,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),28,plants/m2,Zadoks 22 (early tillering),448,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,6610,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),31,plants/m2,Zadoks 22 (early tillering),456,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,9650,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),24,plants/m2,Zadoks 22 (early tillering),632,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,9250,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),30,plants/m2,Zadoks 22 (early tillering),744,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,6050,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),29,plants/m2,Zadoks 22 (early tillering),384,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,1,6770,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),24,plants/m2,Zadoks 22 (early tillering),504,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,3730,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),35,plants/m2,Zadoks 22 (early tillering),312,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,5090,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),29,plants/m2,Zadoks 22 (early tillering),368,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,2450,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),31,plants/m2,Zadoks 22 (early tillering),216,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,4690,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),30,plants/m2,Zadoks 22 (early tillering),384,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,5490,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),29,plants/m2,Zadoks 22 (early tillering),376,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,3970,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),27,plants/m2,Zadoks 22 (early tillering),320,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,7090,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),26,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,10210,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),28,plants/m2,Zadoks 22 (early tillering),696,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,3890,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),23,plants/m2,Zadoks 22 (early tillering),336,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,2,5570,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),22,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,6050,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),28,plants/m2,Zadoks 22 (early tillering),408,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,3010,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),28,plants/m2,Zadoks 22 (early tillering),264,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,7010,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),29,plants/m2,Zadoks 22 (early tillering),464,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,8850,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),37,plants/m2,Zadoks 22 (early tillering),624,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,9010,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),27,plants/m2,Zadoks 22 (early tillering),544,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,8210,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),39,plants/m2,Zadoks 22 (early tillering),568,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,7970,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),20,plants/m2,Zadoks 22 (early tillering),600,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,15330,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),28,plants/m2,Zadoks 22 (early tillering),912,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,5170,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),24,plants/m2,Zadoks 22 (early tillering),392,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2007-2008,9/17/2007,5/21/2008,0,0,Aroostook,3,8770,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),13,plants/m2,Zadoks 22 (early tillering),632,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,15920,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,12380,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),43,plants/m2,Zadoks 22 (early tillering),608,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,18170,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),48,plants/m2,Zadoks 22 (early tillering),400,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,15030,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),52,plants/m2,Zadoks 22 (early tillering),672,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,11420,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),54,plants/m2,Zadoks 22 (early tillering),480,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,11980,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),41,plants/m2,Zadoks 22 (early tillering),456,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,10210,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),43,plants/m2,Zadoks 22 (early tillering),656,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,1,8360,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),568,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,13590,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),48,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,12380,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),31,plants/m2,Zadoks 22 (early tillering),424,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,8520,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),33,plants/m2,Zadoks 22 (early tillering),568,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,13830,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),37,plants/m2,Zadoks 22 (early tillering),392,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,9650,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),26,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,13750,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),33,plants/m2,Zadoks 22 (early tillering),496,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,14310,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),48,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,2,8600,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),632,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,10450,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),31,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,5060,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),30,plants/m2,Zadoks 22 (early tillering),528,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,9330,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),35,plants/m2,Zadoks 22 (early tillering),328,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,8680,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),35,plants/m2,Zadoks 22 (early tillering),544,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,8440,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),44,plants/m2,Zadoks 22 (early tillering),288,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,13020,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),28,plants/m2,Zadoks 22 (early tillering),560,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,16240,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),31,plants/m2,Zadoks 22 (early tillering),384,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,13420,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),41,plants/m2,Zadoks 22 (early tillering),544,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,11820,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),35,plants/m2,Zadoks 22 (early tillering),408,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,Aroostook,3,14170,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),376,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,9770,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),48,plants/m2,Zadoks 22 (early tillering),304,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,13120,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),44,plants/m2,Zadoks 22 (early tillering),448,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,7020,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),39,plants/m2,Zadoks 22 (early tillering),376,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,10890,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),344,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,9710,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),39,plants/m2,Zadoks 22 (early tillering),256,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,5580,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),54,plants/m2,Zadoks 22 (early tillering),448,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,7280,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),54,plants/m2,Zadoks 22 (early tillering),296,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,8070,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),59,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,5380,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),41,plants/m2,Zadoks 22 (early tillering),328,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,1,5050,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),39,plants/m2,Zadoks 22 (early tillering),384,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,5970,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),43,plants/m2,Zadoks 22 (early tillering),424,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,8660,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),43,plants/m2,Zadoks 22 (early tillering),312,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,8660,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),336,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,12730,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),432,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,7610,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),54,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,5580,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),44,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,9050,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),46,plants/m2,Zadoks 22 (early tillering),280,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,13510,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),376,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,4720,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),376,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,2,7940,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),63,plants/m2,Zadoks 22 (early tillering),320,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,10500,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),224,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,3150,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),368,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,6690,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),456,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,7280,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),63,plants/m2,Zadoks 22 (early tillering),376,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,7080,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),57,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,6690,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),61,plants/m2,Zadoks 22 (early tillering),344,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,14890,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),50,plants/m2,Zadoks 22 (early tillering),384,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,9320,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),52,plants/m2,Zadoks 22 (early tillering),472,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,9120,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),50,plants/m2,Zadoks 22 (early tillering),616,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2008-2009,9/11/2008,5/22/2009,0,0,FS Hi Rye,3,11480,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),63,plants/m2,Zadoks 22 (early tillering),264,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,12460,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),57,plants/m2,Zadoks 22 (early tillering),552,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,11260,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),59,plants/m2,Zadoks 22 (early tillering),536,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,9690,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),54,plants/m2,Zadoks 22 (early tillering),536,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,9920,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),57,plants/m2,Zadoks 22 (early tillering),440,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,10070,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),496,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,8690,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),57,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,8650,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),70,plants/m2,Zadoks 22 (early tillering),352,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,9740,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),72,plants/m2,Zadoks 22 (early tillering),488,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,9120,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),67,plants/m2,Zadoks 22 (early tillering),496,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,1,9030,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),67,plants/m2,Zadoks 22 (early tillering),416,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,2,10580,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),70,plants/m2,Zadoks 22 (early tillering),560,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,2,9770,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),65,plants/m2,Zadoks 22 (early tillering),568,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,2,8940,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),54,plants/m2,Zadoks 22 (early tillering),472,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,2,8320,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),63,plants/m2,Zadoks 22 (early tillering),384,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,2,7770,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),56,plants/m2,Zadoks 22 (early tillering),320,tillers/m2,5
3,Crop Science Research and Education Center (CSREC),2009-2010,8/17/2009,5/20/2010,0,0,FS Hi Rye,2,10490,NA,NA,NA,NA,NA,NA,135,kg/ha,NA,NA,Zadoks 69 (late anthesis),61,plants/m2,Zadoks 22 (early tillering),464,tillers/m2,5
